;Step;AgentID;Position;Speed;latSpeed;ID;desSpeed;srLength;srWidth;crLength;Position_x;Position_y
12;14;2;[3.6330590855438745, 1.3000000000000003];6.055098475906457;0.5;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;3.6330590855438745;1.3000000000000003
13;15;1;[6.367422557609289, 1.1203207880539872];3.537456976449605;0.023315883401132442;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;6.367422557609289;1.1203207880539872
14;15;2;[4.844078780725166, 1.4000000000000004];6.055098475906457;0.5;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;4.844078780725166;1.4000000000000004
15;16;1;[7.07491395289921, 1.1240513293981684];3.537456976449605;0.01865270672090591;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;7.07491395289921;1.1240513293981684
16;16;2;[6.0550984759064574, 1.5000000000000004];6.055098475906457;0.5;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;6.0550984759064574;1.5000000000000004
17;16;3;[0, 1];4.981740348367763;0.0;3;4.981740348367763;4.981740348367763;0.24908701741838818;14.94522104510329;0.0;1.0
18;17;1;[7.782405348189131, 1.1270357624735134];3.537456976449605;0.014922165376724639;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;7.782405348189131;1.1270357624735134
19;17;2;[7.266118171087749, 1.6000000000000005];6.055098475906457;0.5;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;7.266118171087749;1.6000000000000005
20;17;3;[0.9963480696735527, 1.0540587583494854];4.981740348367763;0.2702937917474273;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;0.9963480696735527;1.0540587583494854
21;18;1;[8.489896743479052, 1.1294233089337893];3.537456976449605;0.011937732301379622;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;8.489896743479052;1.1294233089337893
22;18;2;[8.47713786626904, 1.7000000000000006];6.055098475906457;0.5;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;8.47713786626904;1.7000000000000006
23;18;3;[1.9926961393471054, 1.108244552675486];4.981740348367763;0.27092897163000357;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;1.9926961393471054;1.108244552675486
24;19;1;[9.197388138768973, 1.13133334610201];3.537456976449605;0.009550185841103787;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;9.197388138768973;1.13133334610201
25;19;2;[9.688157561450332, 1.8000000000000007];6.055098475906457;0.5;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;9.688157561450332;1.8000000000000007
26;19;3;[2.9890442090206584, 1.162536494059654];4.981740348367763;0.27145970692084026;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;2.9890442090206584;1.162536494059654
27;20;1;[9.904879534058894, 1.1328613758365866];3.537456976449605;0.007640148672882985;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;9.904879534058894;1.1328613758365866
28;20;2;[10.899177256631624, 1.7600000000000007];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;10.899177256631624;1.7600000000000007
29;20;3;[3.985392278694211, 1.2169173040681454];4.981740348367763;0.2719040500424558;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;3.985392278694211;1.2169173040681454
30;21;1;[10.612370929348815, 1.1340837996242479];3.537456976449605;0.006112118938306432;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;10.612370929348815;1.1340837996242479
31;21;2;[12.110196951812917, 1.7200000000000006];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;12.110196951812917;1.7200000000000006
32;21;3;[4.981740348367763, 1.271372678235397];4.981740348367763;0.27227687083625773;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;4.981740348367763;1.271372678235397
33;21;4;[0, 1];5.606371890891052;0.0;4;5.606371890891052;5.606371890891052;0.2803185945445526;16.819115672673156;0.0;1.0
34;22;1;[11.319862324638736, 1.1350617386543769];3.537456976449605;0.00488969515064519;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;11.319862324638736;1.1350617386543769
35;22;2;[13.321216646994209, 1.6800000000000006];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;13.321216646994209;1.6800000000000006
36;22;3;[5.978088418041316, 1.325890763899152];4.981740348367763;0.27259042831877484;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;5.978088418041316;1.325890763899152
37;22;4;[1.1199658653020688, 1.0520167621077807];5.593286762129636;0.26008381053890317;4;5.606371890891052;6.593286762129636;0.6796643381064817;16.779860286388907;1.1199658653020688;1.0520167621077807
38;23;1;[12.027353719928657, 1.13584408987848];3.537456976449605;0.003911756120516197;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;12.027353719928657;1.13584408987848
39;23;2;[14.532236342175501, 1.6400000000000006];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;14.532236342175501;1.6400000000000006
40;23;3;[6.974436487714868, 1.3804617316618];4.981740348367763;0.27285483881324013;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;6.974436487714868;1.3804617316618
41;23;4;[2.2373147048518547, 1.1037373278932725];5.58020163336822;0.2586028289274584;4;5.606371890891052;6.58020163336822;0.679010081668411;16.74060490010466;2.2373147048518547;1.1037373278932725
42;24;1;[12.734845115218578, 1.1364699708577626];3.537456976449605;0.0031294048964130017;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;12.734845115218578;1.1364699708577626
43;24;2;[15.743256037356794, 1.6000000000000005];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;15.743256037356794;1.6000000000000005
44;24;3;[7.970784557388421, 1.4350774235634767];4.981740348367763;0.273078459508384;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;7.970784557388421;1.4350774235634767
45;24;4;[3.3520465186493573, 1.1551544775271514];5.567116504606804;0.25708574816939417;4;5.606371890891052;6.567116504606804;0.6783558252303402;16.70134951382041;3.3520465186493573;1.1551544775271514
46;25;1;[13.442336510508499, 1.1369706756411886];3.537456976449605;0.00250352391713049;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;13.442336510508499;1.1369706756411886
47;25;2;[16.954275732538086, 1.5600000000000005];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;16.954275732538086;1.5600000000000005
48;25;3;[8.967132627061973, 1.4897310641637564];4.981740348367763;0.27326820300139887;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;8.967132627061973;1.4897310641637564
49;25;4;[4.464161306694576, 1.2062622194683434];5.554031375845388;0.2555387097059606;4;5.606371890891052;6.554031375845388;0.6777015687922694;16.662094127536164;4.464161306694576;1.2062622194683434
50;26;1;[14.14982790579842, 1.1373712394679294];3.537456976449605;0.002002819133704481;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;14.14982790579842;1.1373712394679294
51;26;2;[18.16529542771938, 1.5200000000000005];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;18.16529542771938;1.5200000000000005
52;26;3;[9.963480696735527, 1.5444170232733947];4.981740348367763;0.2734297955481914;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;9.963480696735527;1.5444170232733947
53;26;4;[5.573659068987513, 1.2570555638648724];5.540946247083972;0.253966721982645;4;5.606371890891052;6.540946247083972;0.6770473123541987;16.622838741251915;5.573659068987513;1.2570555638648724
54;26;5;[0, 1];3.3754383470969396;0.0;5;3.3754383470969396;3.3754383470969396;0.16877191735484698;10.12631504129082;0.0;1.0
55;27;1;[14.85731930108834, 1.1376916905293222];3.537456976449605;0.0016022553069636736;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;14.85731930108834;1.1376916905293222
56;27;2;[19.37631512290067, 1.4800000000000004];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;19.37631512290067;1.4800000000000004
57;27;3;[10.95982876640908, 1.5991306211643124];4.981740348367763;0.2735679894545883;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;10.95982876640908;1.5991306211643124
58;27;4;[6.6805398055281655, 1.3075303366020585];5.527861118322556;0.2523738636859305;4;5.606371890891052;6.527861118322556;0.6763930559161278;16.58358335496767;6.6805398055281655;1.3075303366020585
59;27;5;[0.6750876694193879, 0.9622677981217606];3.3754383470969396;-0.18866100939119745;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;0.6750876694193879;0.9622677981217606
60;28;1;[15.564810696378261, 1.1379480513784364];3.537456976449605;0.0012818042455708945;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;15.564810696378261;1.1379480513784364
61;28;2;[20.587334818081963, 1.4400000000000004];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;20.587334818081963;1.4400000000000004
62;28;3;[11.956176836082633, 1.6538679688057614];4.981740348367763;0.2736867382072448;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;11.956176836082633;1.6538679688057614
63;28;4;[7.784803516316535, 1.3576830263442148];5.51477598956114;0.2507634487107814;4;5.606371890891052;6.51477598956114;0.675738799478057;16.54432796868342;7.784803516316535;1.3576830263442148
64;28;5;[1.3501753388387758, 0.932082036619169];3.3754383470969396;-0.150928807512958;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;1.3501753388387758;0.932082036619169
65;29;1;[16.272302091668184, 1.1381531400577276];3.537456976449605;0.0010254433964567156;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;16.272302091668184;1.1381531400577276
66;29;2;[21.798354513263256, 1.4000000000000004];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;21.798354513263256;1.4000000000000004
67;29;3;[12.952524905756187, 1.7086258371054939];4.981740348367763;0.2737893414986623;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;12.952524905756187;1.7086258371054939
68;29;4;[8.886450201352622, 1.4075106582995118];5.501690860799724;0.24913815977648535;4;5.606371890891052;6.501690860799724;0.6750845430399862;16.505072582399173;8.886450201352622;1.4075106582995118
69;29;5;[2.0252630082581637, 0.9079334274170957];3.3754383470969396;-0.12074304601036645;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;2.0252630082581637;0.9079334274170957
70;30;1;[16.979793486958105, 1.1383172110011608];3.537456976449605;0.0008203547171654613;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;16.979793486958105;1.1383172110011608
71;30;2;[23.009374208444548, 1.3600000000000003];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;23.009374208444548;1.3600000000000003
72;30;3;[13.94887297542974, 1.763401550347985];4.981740348367763;0.2738785662124549;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;13.94887297542974;1.763401550347985
73;30;4;[9.985479860636426, 1.4570106895493145];5.488605732038308;0.24750015624901364;4;5.606371890891052;6.488605732038308;0.6744302866019154;16.465817196114923;9.985479860636426;1.4570106895493145
74;30;5;[2.7003506776775517, 0.888614540055437];3.3754383470969396;-0.09659443680829316;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;2.7003506776775517;0.888614540055437
75;31;1;[17.687284882248026, 1.1384484677559072];3.537456976449605;0.0006562837737322802;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;17.687284882248026;1.1384484677559072
76;31;2;[24.22039390362584, 1.3200000000000003];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;24.22039390362584;1.3200000000000003
77;31;3;[14.945221045103294, 1.8181929000899826];4.981740348367763;0.2739567487099879;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;14.945221045103294;1.8181929000899826
78;31;4;[11.081892494167946, 1.5061809216690685];5.475520603276892;0.24585116059877024;4;5.606371890891052;6.475520603276892;0.6737760301638447;16.426561809830677;11.081892494167946;1.5061809216690685
79;31;5;[3.3754383470969396, 0.8731594301661102];3.3754383470969396;-0.0772755494466345;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;3.3754383470969396;0.8731594301661102
80;31;6;[0, 1];6.343060415679479;0.0;6;6.343060415679479;6.343060415679479;0.31715302078397395;19.029181247038437;0.0;1.0
81;32;1;[18.394776277537947, 1.1385534731597045];3.537456976449605;0.0005250270189858242;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;18.394776277537947;1.1385534731597045
82;32;2;[25.431413598807133, 1.2800000000000002];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;25.431413598807133;1.2800000000000002
83;32;3;[15.941569114776847, 1.872998076785661];4.981740348367763;0.274025883478393;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;15.941569114776847;1.872998076785661
84;32;4;[12.162061640954514, 1.5550194270626454];5.326170864588789;0.2441925269678847;4;5.606371890891052;6.326170864588789;0.6663085432294396;15.978512593766368;12.162061640954514;1.5550194270626454
85;32;5;[4.0505260165163275, 0.8607953422546487];3.3754383470969396;-0.06182043955730765;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;4.0505260165163275;0.8607953422546487
86;32;6;[1.2677833733415584, 1.1];6.334773317736106;0.5;6;6.343060415679479;7.334773317736106;0.7167386658868053;19.004319953208316;1.2677833733415584;1.1
87;33;1;[19.102267672827868, 1.1386374774827421];3.537456976449605;0.0004200216151886149;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;19.102267672827868;1.1386374774827421
88;33;2;[26.642433293988425, 1.2400000000000002];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;26.642433293988425;1.2400000000000002
89;33;3;[16.9379171844504, 1.9278156175051342];4.981740348367763;0.27408770359736545;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;16.9379171844504;1.9278156175051342
90;33;4;[13.212768117638069, 1.59999239026739];5.180893902246744;0.2248648160237227;4;5.606371890891052;6.180893902246744;0.6590446951123372;15.542681706740233;13.212768117638069;1.59999239026739
91;33;5;[4.725613685935715, 0.8509040719254795];3.3754383470969396;-0.049456351645846164;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;4.725613685935715;0.8509040719254795
92;33;6;[2.534820907868214, 1.2000000000000002];6.335602027530443;0.5;6;6.343060415679479;7.335602027530443;0.7167801013765223;19.006806082591332;2.534820907868214;1.2000000000000002
93;34;1;[19.80975906811779, 1.1387046809411723];3.537456976449605;0.00033601729215093634;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;19.80975906811779;1.1387046809411723
94;34;2;[27.853452989169718, 1.2000000000000002];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;27.853452989169718;1.2000000000000002
95;34;3;[17.93426525412395, 1.9826443695369695];4.981740348367763;0.27414376015917635;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;17.93426525412395;1.9826443695369695
96;34;4;[14.234916703663158, 1.6412154721273304];5.040591958004146;0.20611540929970193;4;5.606371890891052;6.040591958004146;0.6520295979002073;15.121775874012439;14.234916703663158;1.6412154721273304
97;34;5;[5.400701355355103, 0.842991055662144];3.3754383470969396;-0.03956508131667691;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;5.400701355355103;0.842991055662144
98;34;6;[3.802015897255793, 1.3000000000000003];6.336347866345347;0.5;6;6.343060415679479;7.336347866345347;0.7168173933172675;19.00904359903604;3.802015897255793;1.3000000000000003
99;35;1;[20.51725046340771, 1.1387584437079163];3.537456976449605;0.0002688138337207935;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;20.51725046340771;1.1387584437079163
100;35;2;[29.06447268435101, 1.1600000000000001];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;29.06447268435101;1.1600000000000001
101;35;3;[18.930613323797502, 2.037483471998843];4.981740348367763;0.2741955123093682;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;18.930613323797502;2.037483471998843
102;35;4;[15.229585112040082, 1.6788280308504129];4.90609212576509;0.18806279361541187;4;5.606371890891052;5.90609212576509;0.6453046062882546;14.71827637729527;15.229585112040082;1.6788280308504129
103;35;5;[6.075789024774491, 0.8366606426514758];3.3754383470969396;-0.031652065053341505;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;6.075789024774491;0.8366606426514758
104;35;6;[5.069352596018204, 1.4000000000000004];6.337019121278761;0.5;6;6.343060415679479;7.337019121278761;0.7168509560639381;19.011057363836283;5.069352596018204;1.4000000000000004
105;36;1;[21.22474185869763, 1.1388014539213116];3.537456976449605;0.0002150510669767236;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;21.22474185869763;1.1388014539213116
106;36;2;[30.275492379532302, 1.12];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;30.275492379532302;1.12
107;36;3;[19.926961393471053, 2.092332362290347];4.981740348367763;0.2742444514575187;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;19.926961393471053;2.092332362290347
108;36;4;[16.19805626112328, 1.7129907056462166];4.778619365066895;0.17081337397901886;4;5.606371890891052;5.778619365066895;0.6389309682533448;14.335858095200685;16.19805626112328;1.7129907056462166
109;36;5;[6.750876694193879, 0.8315963122429412];3.3754383470969396;-0.025321652042673226;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;6.750876694193879;0.8315963122429412
110;36;6;[6.336816833217964, 1.5000000000000004];6.337623250718833;0.5;6;6.343060415679479;7.337623250718833;0.7168811625359417;19.012869752156497;6.336816833217964;1.5000000000000004
111;36;7;[0, 1];6.0491203298317675;0.0;7;6.0491203298317675;6.0491203298317675;0.3024560164915884;18.147360989495304;0.0;1.0
112;37;1;[21.93223325398755, 1.1388358620920278];3.537456976449605;0.0001720408535814677;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;21.93223325398755;1.1388358620920278
113;37;2;[31.486512074713595, 1.08];6.055098475906457;-0.2;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;31.486512074713595;1.08
114;37;3;[20.923309463144605, 2.1471908256857297];4.981740348367763;0.2742923169769138;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;20.923309463144605;2.1471908256857297
115;37;4;[17.14201002925125, 1.7438950758549405];4.660918316212792;0.1545218510436193;4;5.606371890891052;5.660918316212792;0.6330459158106396;13.982754948638375;17.14201002925125;1.7438950758549405
116;37;5;[7.425964363613267, 0.8275448479161135];3.3754383470969396;-0.020257321634138625;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;7.425964363613267;0.8275448479161135
117;37;6;[7.6043958550113375, 1.6000000000000005];6.338166967214898;0.5;6;6.343060415679479;7.338166967214898;0.7169083483607449;19.014500901644695;7.6043958550113375;1.6000000000000005
118;37;7;[1.2098240659663535, 1.0817126603977765];6.0491203298317675;0.40856330198888263;7;6.0491203298317675;7.0491203298317675;0.7024560164915884;18.147360989495304;1.2098240659663535;1.0817126603977765
119;38;1;[22.639724649277472, 1.1388633886286008];3.537456976449605;0.00013763268286526298;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;22.639724649277472;1.1388633886286008
120;38;2;[32.69753176989489, 1.0444055220591537];6.055098475906457;-0.17797238970423135;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;32.69753176989489;1.0444055220591537
121;38;3;[21.919657532818157, 2.1855198329669894];4.981740348367763;0.19164503640629782;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;21.919657532818157;2.1855198329669894
122;38;4;[18.063649349802194, 1.7718016238978025];4.555474889296657;0.13953274021430934;4;5.606371890891052;5.555474889296657;0.6277737444648329;13.66642466788997;18.063649349802194;1.7718016238978025
123;38;5;[8.101052033032655, 0.8243036764546513];3.3754383470969396;-0.016205857307310945;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;8.101052033032655;0.8243036764546513
124;38;6;[8.872078182938964, 1.6472664580866363];6.338656312061356;0.23633229043317897;6;6.343060415679479;7.338656312061356;0.7169328156030679;19.015968936184066;8.872078182938964;1.6472664580866363
125;38;7;[2.419648131932707, 1.1630767981864853];6.0491203298317675;0.40682068894354456;7;6.0491203298317675;7.0491203298317675;0.7024560164915884;18.147360989495304;2.419648131932707;1.1630767981864853
126;39;1;[23.347216044567393, 1.1388854098578594];3.537456976449605;0.00011010614629225479;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;23.347216044567393;1.1388854098578594
127;39;2;[33.90855146507618, 1.0159299397064767];6.055098475906457;-0.142377911763385;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;33.90855146507618;1.0159299397064767
128;39;3;[22.91600560249171, 2.2161885440993117];4.981740348367763;0.15334355566161184;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;22.91600560249171;2.2161885440993117
129;39;4;[18.965605508543383, 1.7970319357439737];4.464086698115217;0.12615155923085616;4;5.606371890891052;5.464086698115217;0.6232043349057609;13.392260094345652;18.965605508543383;1.7970319357439737
130;39;5;[8.776139702452042, 0.8217107392854816];3.3754383470969396;-0.012964685845848756;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;8.776139702452042;0.8217107392854816
131;39;6;[10.139853486387416, 1.6986589014153226];6.339096722423168;0.25696221664343183;6;6.343060415679479;7.339096722423168;0.7169548361211584;19.017290167269504;10.139853486387416;1.6986589014153226
132;39;7;[3.6294721978990605, 1.2441358753989593];6.0491203298317675;0.4052953860623695;7;6.0491203298317675;7.0491203298317675;0.7024560164915884;18.147360989495304;3.6294721978990605;1.2441358753989593
133;40;1;[24.054707439857314, 1.138903026841266];3.537456976449605;8.808491703371502e-05;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;24.054707439857314;1.138903026841266
134;40;2;[35.11957116025747, 0.9931494738243352];6.055098475906457;-0.11390232941070799;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;35.11957116025747;0.9931494738243352
135;40;3;[23.91235367216526, 2.240727917251021];4.981740348367763;0.12269686575854744;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;23.91235367216526;2.240727917251021
136;40;4;[19.85078529193717, 1.819950336627559];4.387711135822647;0.11459200441792607;4;5.606371890891052;5.387711135822647;0.6193855567911324;13.16313340746794;19.85078529193717;1.819950336627559
137;40;5;[9.451227371871429, 0.8196363895501457];3.3754383470969396;-0.010371748676679005;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;9.451227371871429;0.8196363895501457
138;40;6;[11.407712467804613, 1.7538261539858895];6.339493091748799;0.2758362628528349;6;6.343060415679479;7.339493091748799;0.71697465458744;19.018479275246396;11.407712467804613;1.7538261539858895
139;40;7;[4.839296263865414, 1.324925547627123];6.0491203298317675;0.4039483611408179;7;6.0491203298317675;7.0491203298317675;0.7024560164915884;18.147360989495304;4.839296263865414;1.324925547627123
140;41;1;[24.762198835147235, 1.1389171204279915];3.537456976449605;7.046793362697201e-05;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;24.762198835147235;1.1389171204279915
141;41;2;[36.330590855438764, 0.9749251011186219];6.055098475906457;-0.09112186352856644;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;36.330590855438764;0.9749251011186219
142;41;3;[24.90870174183881, 2.2603629391690703];4.981740348367763;0.09817510959024522;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;24.90870174183881;2.2603629391690703
143;41;4;[20.72219798024806, 1.840942242178918];4.326415747286242;0.10495952775679616;4;5.606371890891052;5.326415747286242;0.6163207873643122;12.979247241858726;20.72219798024806;1.840942242178918
144;41;5;[10.126315041290816, 0.8179769097618771];3.3754383470969396;-0.008297398941343181;5;3.3754383470969396;4.37543834709694;0.568771917354847;10.12631504129082;10.126315041290816;0.8179769097618771
145;41;6;[12.675646759393679, 1.8123640438067237];6.339849824141867;0.2926894491041713;6;6.343060415679479;7.339849824141867;0.7169924912070934;19.019549472425602;12.675646759393679;1.8123640438067237
146;41;7;[6.0491203298317675, 1.4054747066566557];6.0491203298317675;0.402745795147664;7;6.0491203298317675;7.0491203298317675;0.7024560164915884;18.147360989495304;6.0491203298317675;1.4054747066566557
147;41;8;[0, 1];4.781548776219205;0.0;8;4.781548776219205;4.781548776219205;0.23907743881096027;14.344646328657616;0.0;1.0
148;42;1;[25.469690230437156, 1.1389283952973719];3.537456976449605;5.63743469015332e-05;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;25.469690230437156;1.1389283952973719
149;42;2;[37.54161055062006, 0.9603456029540512];6.055098475906457;-0.07289749082285313;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;37.54161055062006;0.9603456029540512
150;42;3;[25.905049811512363, 2.2203629391690702];4.981740348367763;-0.2;3;4.981740348367763;5.981740348367763;0.6490870174183883;14.94522104510329;25.905049811512363;2.2203629391690702
