;Step;AgentID;Position;Speed;latSpeed;ID;desSpeed;srLength;srWidth;crLength;Position_x;Position_y
0;11;1;[0, 1];3.537456976449605;0.0;1;3.537456976449605;3.537456976449605;0.17687284882248025;10.612370929348815;0.0;1.0
1;12;1;[0.707491395289921, 1.0277946989549787];3.537456976449605;0.13897349477489307;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;0.707491395289921;1.0277946989549787
2;13;1;[1.414982790579842, 1.0500304581189615];3.537456976449605;0.11117879581991441;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;1.414982790579842;1.0500304581189615
3;14;1;[2.122474185869763, 1.0678190654501478];3.537456976449605;0.08894303665593162;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;2.122474185869763;1.0678190654501478
4;15;1;[2.829965581159684, 1.082049951315097];3.537456976449605;0.07115442932474525;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;2.829965581159684;1.082049951315097
5;16;1;[3.537456976449605, 1.0934346600070561];3.537456976449605;0.05692354345979611;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;3.537456976449605;1.0934346600070561
6;17;1;[4.244948371739526, 1.1025424269606234];3.537456976449605;0.04553883476783693;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;4.244948371739526;1.1025424269606234
7;18;1;[4.952439767029447, 1.1098286405234774];3.537456976449605;0.036431067814269635;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;4.952439767029447;1.1098286405234774
8;19;1;[5.659931162319368, 1.1156576113737606];3.537456976449605;0.029144854251415664;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;5.659931162319368;1.1156576113737606
9;20;1;[6.367422557609289, 1.1203207880539872];3.537456976449605;0.023315883401132442;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;6.367422557609289;1.1203207880539872
10;21;1;[7.07491395289921, 1.1240513293981684];3.537456976449605;0.01865270672090591;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;7.07491395289921;1.1240513293981684
11;21;2;[0, 1];6.055098475906457;0.0;2;6.055098475906457;6.055098475906457;0.30275492379532287;18.16529542771937;0.0;1.0
12;22;1;[7.782405348189131, 1.1270357624735134];3.537456976449605;0.014922165376724639;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;7.782405348189131;1.1270357624735134
13;22;2;[1.2110196951812915, 1.0942339821090776];6.055098475906457;0.4711699105453885;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;1.2110196951812915;1.0942339821090776
14;23;1;[8.489896743479052, 1.1294233089337893];3.537456976449605;0.011937732301379622;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;8.489896743479052;1.1294233089337893
15;23;2;[2.422039390362583, 1.188696644528811];6.055098475906457;0.4723133120986669;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;2.422039390362583;1.188696644528811
16;24;1;[9.197388138768973, 1.13133334610201];3.537456976449605;0.009550185841103787;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;9.197388138768973;1.13133334610201
17;24;2;[3.6330590855438745, 1.283357432438333];6.055098475906457;0.4733039395476106;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;3.6330590855438745;1.283357432438333
18;25;1;[9.904879534058894, 1.1328613758365866];3.537456976449605;0.007640148672882985;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;9.904879534058894;1.1328613758365866
19;25;2;[4.844078780725166, 1.3781910637866317];6.055098475906457;0.4741681567414934;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;4.844078780725166;1.3781910637866317
20;26;1;[10.612370929348815, 1.1340837996242479];3.537456976449605;0.006112118938306432;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;10.612370929348815;1.1340837996242479
21;26;2;[6.0550984759064574, 1.4731767276396537];6.055098475906457;0.47492831926510976;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;6.0550984759064574;1.4731767276396537
22;27;1;[11.319862324638736, 1.1350617386543769];3.537456976449605;0.00488969515064519;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;11.319862324638736;1.1350617386543769
23;27;2;[7.266118171087749, 1.5682974558272829];6.055098475906457;0.47560364093814567;2;6.055098475906457;7.055098475906457;0.7027549237953229;18.16529542771937;7.266118171087749;1.5682974558272829
24;28;1;[12.027353719928657, 1.13584408987848];3.537456976449605;0.003911756120516197;1;3.537456976449605;4.537456976449604;0.5768728488224802;10.612370929348815;12.027353719928657;1.13584408987848
